review_id,order_id,product_id,user_id,rating,review_text,review_date
R00009165,O00004437,P000047,U000139,4,Color was different from images.,2024-02-18T18:20:12.307352
R00008299,O00004002,P000418,U000304,4,Decent product for the price.,2024-11-18T07:29:53.997110
R00008707,O00004208,P000397,U000233,3,Value for money.,2024-01-24T08:02:55.469200
R00010017,O00004820,P000013,U000564,4,Decent product for the price.,2025-09-20T12:57:36.987169
R00012685,O00006078,P000268,U000621,3,Customer service was helpful.,2025-01-16T05:40:23.255905
R00003012,O00001447,P000104,U000740,4,Decent product for the price.,2025-06-18T08:58:47.337601
R00012048,O00005781,P000477,U000038,4,Value for money.,2024-09-01T09:06:26.226152
R00003523,O00001691,P000185,U000103,4,"Not as expected, quality is poor.",2024-11-26T14:12:06.619927
R00012023,O00005769,P000305,U000467,3,Decent product for the price.,2024-06-12T09:39:20.363674
R00007694,O00003708,P000366,U000407,3,Value for money.,2025-03-25T16:02:29.958567
R00003129,O00001499,P000069,U000580,4,Item arrived damaged.,2025-08-13T21:25:15.660184
R00011079,O00005307,P000176,U000282,4,Item arrived damaged.,2025-02-09T16:09:26.104090
R00005007,O00002407,P000205,U000323,4,Color was different from images.,2024-02-23T15:57:00.395401
R00005271,O00002544,P000429,U000793,3,Decent product for the price.,2024-08-28T13:06:03.401770
R00006067,O00002911,P000150,U000151,3,Value for money.,2024-05-11T17:29:10.846851
R00007152,O00003447,P000470,U000638,4,"Not as expected, quality is poor.",2024-06-23T23:06:05.491105
R00011701,O00005606,P000083,U000050,2,Color was different from images.,2025-02-17T19:59:04.099805
R00012926,O00006205,P000179,U000840,5,Fast shipping and good packaging.,2024-02-20T04:31:00.318744
R00014812,O00007090,P000177,U000597,3,Color was different from images.,2025-06-27T15:12:16.830378
R00005520,O00002661,P000411,U000700,5,Value for money.,2024-12-14T01:49:52.567417
R00014231,O00006824,P000372,U000319,5,Customer service was helpful.,2024-08-23T12:14:41.092066
R00010739,O00005157,P000463,U000639,5,Highly recommend this brand.,2025-01-07T12:18:07.089992
R00007101,O00003425,P000328,U000536,1,"Excellent product, will buy again.",2024-02-24T01:44:45.140936
R00009428,O00004559,P000145,U000936,5,Fast shipping and good packaging.,2025-05-18T20:07:32.494567
R00003300,O00001586,P000039,U000909,2,Decent product for the price.,2024-03-06T06:40:49.663341
R00013506,O00006476,P000118,U000409,5,Color was different from images.,2025-09-04T07:33:46.098153
R00012407,O00005950,P000023,U000676,4,Item arrived damaged.,2024-11-05T02:15:16.684347
R00014953,O00007158,P000261,U000663,3,Highly recommend this brand.,2024-07-04T12:48:55.936971
R00007466,O00003588,P000392,U000959,5,Fast shipping and good packaging.,2025-07-01T17:23:09.904083
R00015362,O00007348,P000034,U000369,3,Value for money.,2024-09-25T09:38:54.434426
R00002247,O00001071,P000202,U000693,5,Value for money.,2024-09-07T04:04:36.070696
R00006903,O00003335,P000475,U000740,2,Fast shipping and good packaging.,2025-02-15T22:59:05.533447
R00001878,O00000902,P000106,U000519,5,Value for money.,2024-03-21T00:13:53.086306
R00002014,O00000968,P000277,U000526,4,Value for money.,2024-09-29T11:40:09.869146
R00014069,O00006744,P000029,U000206,4,Item arrived damaged.,2025-03-18T06:47:24.610413
R00006416,O00003094,P000065,U000160,2,Value for money.,2025-07-15T17:46:26.296358
R00003297,O00001585,P000314,U000766,5,Color was different from images.,2024-01-02T20:12:20.462162
R00011579,O00005548,P000268,U000366,1,Fast shipping and good packaging.,2024-07-13T23:29:12.033349
R00016461,O00007839,P000101,U000137,5,Highly recommend this brand.,2025-02-06T01:51:12.626304
R00005122,O00002467,P000310,U000609,2,Decent product for the price.,2025-09-02T07:21:07.217342
R00016387,O00007808,P000040,U000803,4,Fast shipping and good packaging.,2025-07-01T23:49:57.131651
R00004805,O00002301,P000490,U000493,3,Color was different from images.,2025-05-05T07:23:26.931316
R00000639,O00000302,P000045,U000639,5,Decent product for the price.,2024-08-06T03:36:27.739277
R00003008,O00001446,P000321,U000449,4,"Not as expected, quality is poor.",2024-08-01T05:49:23.526082
R00000073,O00000036,P000221,U000580,3,Value for money.,2025-01-04T01:41:00.915817
R00010500,O00005043,P000481,U000108,3,Works perfectly!,2025-11-04T13:01:58.376335
R00002116,O00001014,P000233,U000236,3,Item arrived damaged.,2025-11-11T05:04:20.047644
R00006986,O00003370,P000492,U000678,4,"Not as expected, quality is poor.",2024-06-19T01:44:57.489416
R00013133,O00006296,P000031,U000478,4,Item arrived damaged.,2025-09-23T09:55:41.162522
R00004126,O00001976,P000361,U000218,3,Works perfectly!,2025-05-01T21:37:08.901154
R00010923,O00005242,P000339,U000399,4,Value for money.,2024-04-12T08:01:09.823627
R00005480,O00002642,P000271,U000505,3,Decent product for the price.,2024-02-25T16:50:07.386811
R00015528,O00007422,P000156,U000700,3,Highly recommend this brand.,2025-01-04T02:31:38.953669
R00000199,O00000092,P000057,U000637,3,Decent product for the price.,2025-04-10T18:50:47.649668
R00004675,O00002229,P000151,U000352,5,Item arrived damaged.,2025-02-06T13:54:18.773475
R00011137,O00005337,P000108,U000695,4,Highly recommend this brand.,2024-09-26T06:15:39.283392
R00016463,O00007841,P000394,U000520,3,Works perfectly!,2024-04-19T15:47:26.925456
R00012672,O00006070,P000197,U000116,3,Customer service was helpful.,2025-10-04T19:17:28.638846
R00008401,O00004053,P000028,U000435,4,"Excellent product, will buy again.",2025-05-15T06:24:55.114350
R00007987,O00003841,P000241,U000646,3,Item arrived damaged.,2024-06-12T03:59:39.031176
R00004638,O00002214,P000087,U000544,3,Item arrived damaged.,2024-09-11T06:35:39.296924
R00009309,O00004508,P000072,U000775,4,Highly recommend this brand.,2025-07-15T09:43:22.827701
R00010185,O00004903,P000312,U000550,3,Item arrived damaged.,2025-01-14T09:40:29.824615
R00015626,O00007473,P000084,U000225,4,"Not as expected, quality is poor.",2025-04-13T04:37:56.193458
R00012093,O00005802,P000379,U000528,3,Highly recommend this brand.,2024-07-09T15:09:31.497064
R00003282,O00001579,P000320,U000505,4,Color was different from images.,2025-10-26T22:01:26.731654
R00013307,O00006379,P000057,U000111,5,Item arrived damaged.,2025-05-23T17:17:14.394374
R00010057,O00004842,P000085,U000792,5,Fast shipping and good packaging.,2025-03-27T11:43:59.892074
R00014046,O00006735,P000419,U000608,5,Item arrived damaged.,2024-12-31T09:04:09.675695
R00002865,O00001381,P000334,U000463,5,Item arrived damaged.,2024-01-09T12:20:21.771308
R00000124,O00000060,P000274,U000019,3,"Not as expected, quality is poor.",2024-09-24T22:50:20.437743
R00010471,O00005031,P000017,U000882,3,"Excellent product, will buy again.",2024-04-17T16:39:49.576960
R00002404,O00001144,P000130,U000094,2,Works perfectly!,2025-04-22T07:19:23.332300
R00010325,O00004967,P000307,U000320,4,Highly recommend this brand.,2024-03-02T22:21:15.416594
R00014172,O00006797,P000096,U000052,4,Customer service was helpful.,2025-09-08T11:40:00.991662
R00011055,O00005299,P000040,U000793,3,Item arrived damaged.,2024-07-12T05:15:59.468669
R00015664,O00007490,P000417,U000611,4,"Excellent product, will buy again.",2024-10-26T03:11:55.859586
R00000855,O00000400,P000193,U000794,5,Color was different from images.,2025-02-14T14:44:26.468533
R00010723,O00005149,P000046,U000788,3,Works perfectly!,2025-08-15T23:52:41.150703
R00008084,O00003893,P000200,U000280,3,Value for money.,2025-05-09T02:30:23.504256
R00004956,O00002377,P000187,U000093,3,Works perfectly!,2024-08-22T07:13:54.541901
R00004052,O00001942,P000121,U000593,5,Fast shipping and good packaging.,2024-10-12T14:04:07.174181
R00000669,O00000309,P000133,U000542,3,Value for money.,2024-05-16T20:38:13.419572
R00010971,O00005263,P000325,U000191,3,Customer service was helpful.,2025-09-29T20:35:10.741772
R00007600,O00003659,P000183,U000841,1,Fast shipping and good packaging.,2025-02-17T18:03:41.158680
R00011985,O00005749,P000089,U000998,5,Value for money.,2024-11-16T09:37:40.333062
R00007190,O00003465,P000043,U000163,3,Item arrived damaged.,2024-06-29T08:01:51.338756
R00004414,O00002106,P000077,U000497,5,Item arrived damaged.,2024-01-15T03:14:13.292750
R00006257,O00003011,P000007,U000160,3,Item arrived damaged.,2025-09-12T23:48:29.884536
R00003984,O00001910,P000187,U000688,3,Decent product for the price.,2025-09-07T14:26:40.208821
R00004384,O00002094,P000384,U000314,4,Fast shipping and good packaging.,2025-06-05T06:25:19.335625
R00012756,O00006111,P000488,U000749,2,Item arrived damaged.,2025-07-28T20:31:30.762191
R00009393,O00004547,P000210,U000181,3,Works perfectly!,2024-11-29T08:51:47.070785
R00003427,O00001651,P000274,U000137,3,"Not as expected, quality is poor.",2024-12-11T19:45:03.900383
R00005087,O00002451,P000498,U000556,2,Customer service was helpful.,2025-10-22T00:41:37.697433
R00009319,O00004512,P000364,U000863,4,Customer service was helpful.,2025-01-16T22:30:58.820425
R00008074,O00003888,P000138,U000746,3,Works perfectly!,2025-11-09T19:14:30.437340
R00000582,O00000271,P000179,U000193,5,Works perfectly!,2024-01-30T02:40:00.941888
R00012326,O00005918,P000410,U000250,5,"Excellent product, will buy again.",2024-04-25T00:58:03.285753
R00013453,O00006447,P000401,U000193,4,Decent product for the price.,2025-10-31T16:03:03.789753
R00008608,O00004149,P000146,U000172,2,Customer service was helpful.,2025-05-04T11:55:30.841200
R00008893,O00004298,P000379,U000575,3,Highly recommend this brand.,2025-02-14T01:08:56.637271
R00012336,O00005922,P000097,U000898,4,Highly recommend this brand.,2025-02-24T18:02:02.470550
R00000979,O00000456,P000471,U000930,3,Works perfectly!,2025-01-04T22:36:59.144259
R00004640,O00002215,P000071,U000656,4,Item arrived damaged.,2025-05-09T10:53:35.476672
R00008097,O00003898,P000375,U000337,2,Highly recommend this brand.,2025-04-18T20:16:36.401407
R00001238,O00000586,P000029,U000513,3,Value for money.,2025-08-28T20:04:35.850622
R00000054,O00000025,P000160,U000976,4,Decent product for the price.,2024-07-11T23:44:00.296242
R00001787,O00000857,P000022,U000232,2,"Not as expected, quality is poor.",2024-06-01T02:13:35.561876
R00011591,O00005553,P000446,U000294,4,Works perfectly!,2024-03-03T20:13:42.134779
R00001334,O00000635,P000469,U000075,2,Highly recommend this brand.,2025-04-10T15:10:59.286297
R00008675,O00004190,P000420,U000515,2,"Excellent product, will buy again.",2025-09-14T18:15:05.717627
R00011233,O00005386,P000099,U000124,2,Color was different from images.,2025-07-08T13:23:05.349340
R00002642,O00001264,P000032,U000345,4,Color was different from images.,2024-09-15T22:38:35.285769
R00016026,O00007657,P000050,U000666,2,Value for money.,2024-03-06T20:00:55.944444
R00009345,O00004526,P000169,U000086,3,Works perfectly!,2025-01-02T09:15:40.188866
R00007730,O00003723,P000254,U000772,4,"Excellent product, will buy again.",2025-01-13T14:59:30.905673
R00014874,O00007122,P000116,U000457,5,"Not as expected, quality is poor.",2025-01-18T15:21:37.108670
R00003119,O00001495,P000158,U000472,3,Color was different from images.,2024-08-22T13:12:51.249353
R00015862,O00007580,P000281,U000090,3,Value for money.,2025-07-01T10:25:20.675922
R00013751,O00006594,P000233,U000297,3,Value for money.,2024-06-13T19:44:39.221815
R00007474,O00003591,P000244,U000375,5,"Excellent product, will buy again.",2025-03-26T04:01:10.516952
R00002327,O00001108,P000231,U000777,2,Item arrived damaged.,2024-03-17T05:22:20.990114
R00010996,O00005273,P000419,U000302,4,Fast shipping and good packaging.,2025-03-24T20:08:33.594430
R00016670,O00007940,P000465,U000797,4,Highly recommend this brand.,2024-01-23T03:02:01.849084
R00001091,O00000517,P000030,U000017,3,Highly recommend this brand.,2025-11-11T00:42:18.152782
R00006299,O00003034,P000383,U000380,5,"Not as expected, quality is poor.",2025-06-30T07:47:37.957444
R00007516,O00003617,P000367,U000568,3,Item arrived damaged.,2025-04-04T19:25:19.874155
R00006629,O00003205,P000411,U000950,3,Customer service was helpful.,2024-04-18T17:01:52.620401
R00004624,O00002206,P000435,U000259,3,Item arrived damaged.,2024-01-13T08:57:23.711625
R00010299,O00004955,P000095,U000375,5,Decent product for the price.,2024-06-03T12:12:54.046141
R00007145,O00003445,P000451,U000193,3,Highly recommend this brand.,2025-09-11T00:12:52.361447
R00011845,O00005681,P000004,U000356,4,Value for money.,2025-04-08T20:01:37.225224
R00005351,O00002578,P000132,U000405,4,Item arrived damaged.,2024-11-21T14:49:01.177291
R00003398,O00001632,P000313,U000684,5,Decent product for the price.,2025-10-13T03:35:17.405201
R00003292,O00001583,P000485,U000873,5,Item arrived damaged.,2024-09-05T12:53:33.260504
R00003713,O00001781,P000463,U000754,3,Customer service was helpful.,2024-07-09T12:07:02.126471
R00004583,O00002187,P000187,U000102,5,Value for money.,2024-11-24T11:44:46.279662
R00014447,O00006929,P000186,U000772,5,Color was different from images.,2025-04-22T14:02:37.838131
R00000076,O00000037,P000093,U000876,5,"Not as expected, quality is poor.",2025-06-24T07:58:20.752335
R00008902,O00004302,P000293,U000221,4,Works perfectly!,2025-08-13T15:55:31.143801
R00006727,O00003254,P000346,U000798,5,Value for money.,2025-04-09T08:45:30.072025
R00011014,O00005279,P000411,U000345,4,Decent product for the price.,2025-04-09T09:00:45.427035
R00012440,O00005970,P000080,U000185,4,Fast shipping and good packaging.,2024-04-04T02:37:20.081584
R00000009,O00000006,P000441,U000642,2,"Excellent product, will buy again.",2025-03-14T03:38:13.556792
R00004235,O00002028,P000370,U000659,4,Works perfectly!,2024-05-14T12:48:09.500430
R00006148,O00002956,P000292,U000273,3,Color was different from images.,2024-10-30T13:18:23.657441
R00002286,O00001089,P000075,U000725,3,Decent product for the price.,2024-02-13T10:48:02.186278
R00005892,O00002838,P000211,U000116,2,Value for money.,2024-09-24T00:49:52.306405
R00007122,O00003435,P000404,U000921,3,"Excellent product, will buy again.",2024-02-20T05:24:22.379952
R00010162,O00004888,P000285,U000882,4,Decent product for the price.,2025-02-26T10:18:05.533837
R00014815,O00007092,P000081,U000225,3,"Excellent product, will buy again.",2024-08-19T20:20:32.957048
R00006972,O00003364,P000495,U000735,4,Decent product for the price.,2024-06-15T19:32:53.795802
R00009461,O00004571,P000019,U000934,3,Value for money.,2024-07-05T06:03:56.009578
R00012268,O00005888,P000379,U000486,5,"Excellent product, will buy again.",2025-08-22T10:58:10.835931
R00005297,O00002556,P000096,U000078,5,Highly recommend this brand.,2024-11-28T08:49:22.873138
R00016283,O00007763,P000267,U000382,3,Decent product for the price.,2024-09-22T00:58:08.867173
R00003294,O00001583,P000146,U000873,3,"Excellent product, will buy again.",2024-10-06T04:35:07.403344
R00014821,O00007095,P000201,U000354,4,Customer service was helpful.,2025-08-19T23:33:00.327718
R00007584,O00003652,P000279,U000980,2,Decent product for the price.,2024-05-02T23:37:45.494435
R00005506,O00002653,P000425,U000141,3,Decent product for the price.,2024-08-11T11:23:02.329590
R00006790,O00003280,P000068,U000022,4,Value for money.,2025-06-03T02:49:36.515236
R00002071,O00000993,P000365,U000189,3,Value for money.,2024-09-14T03:12:59.111270
R00005772,O00002786,P000454,U000763,4,"Excellent product, will buy again.",2024-01-02T21:34:16.676995
R00004958,O00002378,P000049,U000886,2,Customer service was helpful.,2024-06-07T17:58:32.001917
R00004748,O00002271,P000202,U000119,4,Value for money.,2024-01-10T07:24:44.810594
R00002791,O00001346,P000294,U000592,4,Works perfectly!,2025-05-27T08:14:44.094012
R00010624,O00005100,P000100,U000027,5,Value for money.,2024-02-20T09:24:24.490027
R00006499,O00003137,P000300,U000419,3,"Not as expected, quality is poor.",2024-12-31T16:19:52.621295
R00014385,O00006900,P000145,U000143,4,"Excellent product, will buy again.",2024-01-12T05:56:33.805982
R00004610,O00002201,P000047,U000409,4,Customer service was helpful.,2024-09-12T19:05:46.972619
R00015288,O00007315,P000085,U000675,5,Item arrived damaged.,2025-07-10T01:27:41.003194
R00004132,O00001979,P000188,U000237,3,Value for money.,2025-09-12T12:51:26.134279
R00004454,O00002126,P000472,U000242,2,Fast shipping and good packaging.,2024-01-05T01:28:21.447358
R00009966,O00004794,P000043,U000516,3,Works perfectly!,2025-09-12T06:50:30.270634
R00001741,O00000834,P000359,U000478,3,Item arrived damaged.,2024-12-19T14:01:52.160848
R00001557,O00000744,P000213,U000467,3,Highly recommend this brand.,2024-02-03T02:50:28.271158
R00015520,O00007419,P000066,U000489,3,Customer service was helpful.,2025-09-26T20:07:20.142229
R00010780,O00005180,P000376,U000148,3,"Not as expected, quality is poor.",2024-02-05T10:54:12.088565
R00006941,O00003351,P000165,U000836,4,Fast shipping and good packaging.,2024-06-10T18:27:00.771193
R00012977,O00006224,P000105,U000681,4,"Excellent product, will buy again.",2024-09-28T00:27:22.600293
R00013586,O00006509,P000392,U000426,3,Value for money.,2024-06-12T06:35:51.905504
R00011850,O00005683,P000456,U000620,3,Highly recommend this brand.,2025-07-21T04:43:20.682985
R00004450,O00002126,P000150,U000242,5,Customer service was helpful.,2024-09-10T17:45:15.899775
R00003185,O00001526,P000253,U000718,3,Value for money.,2024-03-29T10:01:32.706558
R00012022,O00005768,P000485,U000231,2,Customer service was helpful.,2024-12-29T03:17:04.197077
R00005838,O00002816,P000079,U000471,5,Customer service was helpful.,2025-03-14T11:49:20.163121
R00012782,O00006124,P000399,U000554,5,"Excellent product, will buy again.",2025-03-18T12:48:46.928509
R00003868,O00001855,P000311,U000523,5,Value for money.,2024-10-20T09:23:37.654709
R00008091,O00003894,P000408,U000576,2,Works perfectly!,2025-07-26T19:04:53.358231
R00004213,O00002017,P000258,U000453,5,"Not as expected, quality is poor.",2025-03-02T17:01:41.332221
R00000271,O00000126,P000366,U000300,3,"Excellent product, will buy again.",2025-02-06T00:48:18.661918
R00002867,O00001381,P000278,U000463,5,"Excellent product, will buy again.",2024-01-08T11:44:19.162587
R00014229,O00006824,P000171,U000319,5,Value for money.,2024-05-27T23:41:36.933129
R00014626,O00007005,P000084,U000856,4,Value for money.,2024-01-30T23:02:57.519221
R00013350,O00006400,P000430,U000712,3,Highly recommend this brand.,2024-03-21T21:26:54.820348
R00005583,O00002696,P000441,U000276,3,Customer service was helpful.,2024-04-22T19:08:34.561084
R00007788,O00003751,P000371,U000893,3,Decent product for the price.,2025-07-04T22:59:27.561167
R00002972,O00001431,P000398,U000094,4,Value for money.,2024-06-11T06:49:14.572840
R00006820,O00003292,P000347,U000559,4,Works perfectly!,2024-01-20T16:59:09.095915
R00003260,O00001566,P000402,U000974,4,Highly recommend this brand.,2024-09-06T13:09:18.906600
R00003174,O00001520,P000299,U000662,3,Customer service was helpful.,2024-01-16T22:34:57.949273
R00000233,O00000107,P000463,U000382,3,Customer service was helpful.,2024-06-28T09:47:26.644212
R00014096,O00006758,P000181,U000715,2,Decent product for the price.,2024-04-18T03:02:04.499329
R00013657,O00006548,P000243,U000325,4,Decent product for the price.,2024-05-16T19:42:31.328950
R00002369,O00001130,P000258,U000359,5,Fast shipping and good packaging.,2025-10-06T20:18:40.054449
R00001167,O00000553,P000263,U000915,1,Works perfectly!,2025-06-01T18:31:12.563270
R00011646,O00005579,P000206,U000912,4,Customer service was helpful.,2025-01-23T19:14:36.414433
R00003838,O00001836,P000214,U000914,5,Item arrived damaged.,2025-04-21T03:24:15.317254
R00008952,O00004332,P000484,U000083,4,Fast shipping and good packaging.,2024-09-07T19:13:24.230666
R00016375,O00007802,P000456,U000511,5,Value for money.,2025-08-09T12:11:47.622111
R00008300,O00004003,P000213,U000068,4,Color was different from images.,2025-01-27T22:37:57.086512
R00008973,O00004343,P000184,U000048,3,"Excellent product, will buy again.",2025-07-17T21:01:09.175040
R00014504,O00006954,P000294,U000340,3,Fast shipping and good packaging.,2025-10-24T21:59:24.411432
R00000424,O00000197,P000055,U000134,5,Value for money.,2024-01-29T11:53:27.557556
R00001341,O00000640,P000110,U000660,4,Value for money.,2025-03-02T07:46:50.341032
R00004572,O00002180,P000386,U000219,4,Item arrived damaged.,2024-12-30T21:03:07.708099
R00014639,O00007011,P000418,U000941,4,"Excellent product, will buy again.",2024-01-30T09:51:13.877838
R00003550,O00001704,P000441,U000513,4,Decent product for the price.,2025-08-13T07:40:05.910652
R00001870,O00000900,P000059,U000027,5,"Excellent product, will buy again.",2024-11-13T00:17:57.909802
R00011143,O00005340,P000335,U000939,3,Highly recommend this brand.,2025-09-19T09:16:18.020057
R00005220,O00002517,P000328,U000470,5,Highly recommend this brand.,2025-10-10T02:31:37.468392
R00001965,O00000947,P000387,U000498,3,"Excellent product, will buy again.",2025-10-01T03:50:42.501763
R00012524,O00006008,P000319,U000936,4,"Excellent product, will buy again.",2025-03-28T12:35:57.793827
R00000137,O00000067,P000028,U000263,5,Fast shipping and good packaging.,2024-06-25T07:52:25.518958
R00012957,O00006214,P000345,U000641,4,Highly recommend this brand.,2024-07-05T23:23:05.235644
R00002229,O00001064,P000404,U000560,5,Decent product for the price.,2025-03-07T00:46:49.174014
R00013006,O00006240,P000217,U000963,4,"Not as expected, quality is poor.",2025-10-13T01:03:55.041601
R00002241,O00001068,P000165,U000553,5,Highly recommend this brand.,2024-01-30T23:45:19.316762
R00016521,O00007869,P000211,U000388,3,"Not as expected, quality is poor.",2024-07-14T12:11:05.930526
R00006169,O00002968,P000279,U000462,4,Works perfectly!,2025-01-15T21:02:01.465733
R00005543,O00002676,P000056,U000404,5,"Excellent product, will buy again.",2025-02-17T19:16:04.521004
R00013709,O00006572,P000492,U000357,3,Color was different from images.,2025-04-19T08:15:45.889692
R00003884,O00001863,P000152,U000731,4,Decent product for the price.,2025-09-25T04:45:54.315351
R00004032,O00001937,P000173,U000390,3,Works perfectly!,2024-06-02T23:43:06.948604
R00000682,O00000315,P000462,U000259,3,Value for money.,2024-03-02T22:40:52.436652
R00008817,O00004261,P000489,U000535,4,Item arrived damaged.,2025-01-16T06:54:04.494744
R00014620,O00007003,P000307,U000849,5,Color was different from images.,2025-03-07T08:17:09.312364
R00002768,O00001330,P000413,U000326,3,"Excellent product, will buy again.",2024-03-23T14:39:09.018163
R00007287,O00003504,P000283,U000822,4,Decent product for the price.,2025-01-09T20:21:43.770183
R00002590,O00001233,P000339,U000801,5,Decent product for the price.,2024-09-23T06:34:44.015853
R00002174,O00001041,P000032,U000573,4,Decent product for the price.,2025-03-06T09:46:33.423057
R00014826,O00007098,P000498,U000968,4,Customer service was helpful.,2024-12-28T02:30:27.370916
R00012851,O00006164,P000384,U000670,4,Works perfectly!,2024-07-12T20:11:17.548897
R00000952,O00000445,P000451,U000266,3,Customer service was helpful.,2025-07-27T20:29:34.591217
R00009974,O00004800,P000348,U000389,3,Value for money.,2024-07-12T13:33:57.712342
R00013537,O00006489,P000097,U000522,4,"Excellent product, will buy again.",2024-08-13T20:05:31.710071
R00006473,O00003120,P000300,U000442,3,Decent product for the price.,2025-11-01T13:26:25.772912
R00011793,O00005653,P000086,U000822,5,Works perfectly!,2024-04-17T07:40:29.002260
R00010390,O00004996,P000493,U000642,5,"Not as expected, quality is poor.",2024-04-24T19:49:09.501504
R00012013,O00005765,P000310,U000412,2,Works perfectly!,2025-06-27T05:37:10.209872
R00006057,O00002906,P000214,U000345,4,"Not as expected, quality is poor.",2024-09-10T18:14:55.244676
R00014313,O00006867,P000307,U000329,4,Value for money.,2024-03-25T08:52:49.082801
R00013706,O00006571,P000082,U000218,5,Value for money.,2025-02-25T16:58:23.056775
R00010279,O00004947,P000300,U000899,5,Decent product for the price.,2024-02-05T19:05:50.278080
R00015087,O00007219,P000121,U000794,3,Color was different from images.,2025-04-23T09:32:12.229898
R00006394,O00003083,P000026,U000140,3,Color was different from images.,2024-09-16T20:12:41.085771
R00009355,O00004529,P000263,U000360,4,"Excellent product, will buy again.",2024-06-09T13:23:20.982019
R00006526,O00003150,P000119,U000883,3,"Excellent product, will buy again.",2025-07-09T03:30:54.977563
R00014633,O00007008,P000407,U000495,5,Customer service was helpful.,2024-03-11T03:26:35.389055
R00016054,O00007665,P000019,U000886,4,Customer service was helpful.,2024-10-14T06:42:17.436764
R00013327,O00006389,P000213,U000303,3,Customer service was helpful.,2024-04-05T10:41:05.253774
R00012131,O00005822,P000131,U000027,3,Highly recommend this brand.,2025-01-05T13:32:41.172891
R00013745,O00006589,P000012,U000288,5,Item arrived damaged.,2024-01-21T20:24:53.471697
R00003070,O00001477,P000312,U000378,4,Customer service was helpful.,2024-01-08T04:07:18.520161
R00004816,O00002307,P000352,U000402,5,Item arrived damaged.,2024-11-03T01:18:08.023345
R00001470,O00000700,P000178,U000846,5,"Not as expected, quality is poor.",2025-03-13T23:56:09.406532
R00009732,O00004683,P000317,U000834,3,"Not as expected, quality is poor.",2025-06-02T07:32:34.745247
R00013216,O00006336,P000314,U000157,5,Highly recommend this brand.,2025-09-08T19:54:35.137481
R00009557,O00004611,P000347,U000977,2,"Not as expected, quality is poor.",2024-10-04T18:37:12.427219
R00014479,O00006944,P000131,U000070,3,Works perfectly!,2024-03-30T15:50:21.465049
R00005236,O00002527,P000191,U000487,5,Customer service was helpful.,2024-08-29T16:05:32.392461
R00002511,O00001200,P000178,U000125,4,"Excellent product, will buy again.",2025-11-11T02:30:51.507221
R00003286,O00001581,P000209,U000274,4,Fast shipping and good packaging.,2024-09-07T07:48:15.114214
R00009155,O00004431,P000212,U000463,4,Color was different from images.,2024-09-06T18:33:49.870840
R00012236,O00005872,P000062,U000342,4,Item arrived damaged.,2024-02-18T13:38:19.323547
R00009105,O00004408,P000462,U000367,3,Decent product for the price.,2025-10-15T03:31:14.542332
R00011416,O00005472,P000270,U000741,4,Highly recommend this brand.,2025-04-10T17:34:35.365655
R00015031,O00007195,P000415,U000174,3,Fast shipping and good packaging.,2024-02-16T09:51:03.567076
R00010107,O00004860,P000474,U000283,3,Highly recommend this brand.,2024-06-06T14:14:15.402827
R00009091,O00004403,P000221,U000949,3,Value for money.,2025-05-11T11:19:07.899333
R00003982,O00001910,P000368,U000688,3,Works perfectly!,2025-10-12T13:42:43.992910
R00009067,O00004389,P000283,U000751,3,Customer service was helpful.,2024-10-16T10:36:06.709889
R00001086,O00000515,P000350,U000567,1,"Excellent product, will buy again.",2025-07-07T07:56:29.928674
R00004204,O00002013,P000145,U000816,2,"Not as expected, quality is poor.",2024-08-04T04:00:14.800752
R00014318,O00006869,P000485,U000146,2,Value for money.,2024-02-06T21:56:54.062353
R00002251,O00001074,P000345,U000841,1,Works perfectly!,2024-12-26T03:59:51.124025
R00013229,O00006340,P000060,U000182,2,Customer service was helpful.,2025-01-26T07:17:30.215483
R00008791,O00004250,P000025,U000490,4,Customer service was helpful.,2024-09-12T10:03:26.919895
R00013293,O00006373,P000496,U000796,3,Color was different from images.,2024-05-02T14:26:55.721644
R00010661,O00005122,P000420,U000995,4,Decent product for the price.,2024-07-25T17:16:41.860859
R00006584,O00003181,P000100,U000592,4,Item arrived damaged.,2024-05-23T02:02:37.253697
R00016388,O00007808,P000107,U000803,3,Decent product for the price.,2025-02-08T01:26:01.734388
R00014837,O00007103,P000459,U000784,4,Fast shipping and good packaging.,2024-07-29T09:24:34.589183
R00008672,O00004189,P000439,U000750,2,Item arrived damaged.,2025-01-22T22:37:25.542060
R00005139,O00002476,P000035,U000009,4,Fast shipping and good packaging.,2024-02-08T17:22:55.416229
R00012900,O00006189,P000154,U000003,3,Value for money.,2024-09-13T18:10:30.870071
R00009757,O00004696,P000191,U000684,4,Customer service was helpful.,2024-06-29T17:20:38.800744
R00001427,O00000678,P000432,U000601,5,Highly recommend this brand.,2025-05-24T19:27:37.669916
R00013748,O00006592,P000106,U000990,4,Decent product for the price.,2024-05-26T05:38:41.610087
R00014519,O00006960,P000343,U000110,3,Color was different from images.,2025-04-10T03:02:04.012794
R00013892,O00006664,P000262,U000383,5,Highly recommend this brand.,2024-08-06T19:03:04.015182
R00000603,O00000284,P000396,U000597,4,"Not as expected, quality is poor.",2025-10-04T06:06:59.281707
R00002744,O00001317,P000334,U000688,4,Works perfectly!,2025-09-19T20:15:40.289652
