order_id,product_id,user_id,quantity,unit_price,discount,item_total
O00003525,P000181,U000068,1,48.04,0.0,48.04
O00003526,P000082,U000241,1,125.46,0.0,125.46
O00003527,P000244,U000084,2,317.55,0.0,635.1
O00003527,P000234,U000084,2,979.29,0.0,1958.58
O00003527,P000200,U000084,1,4.17,0.0,4.17
O00003528,P000067,U000170,1,511.7,0.0,511.7
O00003529,P000038,U000254,1,39.2,0.0,39.2
O00003530,P000373,U000975,1,133.85,0.0,133.85
O00003530,P000417,U000975,1,377.21,0.0,377.21
O00003530,P000024,U000975,1,35.68,0.0,35.68
O00003530,P000086,U000975,1,17.74,4.63,13.11
O00003530,P000491,U000975,1,12.31,0.0,12.31
O00003531,P000100,U000305,2,38.71,0.0,77.42
O00003531,P000061,U000305,1,217.56,0.0,217.56
O00003531,P000168,U000305,1,66.52,0.0,66.52
O00003531,P000340,U000305,1,216.54,0.0,216.54
O00003531,P000362,U000305,1,54.31,0.0,54.31
O00003532,P000424,U000712,1,711.48,0.0,711.48
O00003532,P000124,U000712,2,98.78,0.0,197.56
O00003532,P000010,U000712,1,17.09,0.0,17.09
O00003533,P000348,U000510,1,578.33,0.0,578.33
O00003534,P000084,U000313,1,280.17,0.0,280.17
O00003535,P000117,U000827,1,222.4,0.0,222.4
O00003536,P000272,U000141,1,440.78,0.0,440.78
O00003536,P000227,U000141,1,21.51,0.0,21.51
O00003536,P000172,U000141,1,41.96,0.0,41.96
O00003536,P000468,U000141,2,114.68,0.0,229.36
O00003536,P000067,U000141,3,511.7,0.0,1535.1
O00003537,P000066,U000221,1,52.13,0.0,52.13
O00003538,P000140,U000946,1,179.49,0.0,179.49
O00003538,P000042,U000946,2,250.51,0.0,501.02
O00003538,P000385,U000946,1,167.07,0.0,167.07
O00003539,P000024,U000374,1,35.68,0.0,35.68
O00003539,P000349,U000374,1,109.25,0.0,109.25
O00003539,P000493,U000374,1,25.24,0.0,25.24
O00003539,P000356,U000374,1,19.45,0.0,19.45
O00003539,P000445,U000374,1,8.7,0.0,8.7
O00003539,P000289,U000374,1,45.18,13.32,31.86
O00003540,P000089,U000548,1,126.47,20.94,105.53
O00003541,P000135,U000174,1,533.47,0.0,533.47
O00003541,P000440,U000174,1,59.51,0.0,59.51
O00003542,P000241,U000733,1,49.83,0.0,49.83
O00003542,P000467,U000733,2,15.07,0.0,30.14
O00003542,P000389,U000733,2,46.39,0.0,92.78
O00003543,P000082,U000165,1,125.46,26.36,99.1
O00003544,P000419,U000773,1,91.08,0.0,91.08
O00003544,P000216,U000773,1,79.44,0.0,79.44
O00003545,P000159,U000951,2,112.25,40.91,183.59
O00003545,P000207,U000951,1,1348.6,0.0,1348.6
O00003546,P000004,U000490,1,65.77,0.0,65.77
O00003547,P000484,U000125,1,103.35,0.0,103.35
O00003548,P000362,U000463,1,54.31,0.0,54.31
O00003549,P000362,U000333,1,54.31,0.0,54.31
O00003550,P000059,U000469,1,93.47,0.0,93.47
O00003550,P000499,U000469,1,138.97,0.0,138.97
O00003550,P000405,U000469,2,17.02,0.0,34.04
O00003550,P000109,U000469,1,13.12,0.0,13.12
O00003551,P000242,U000779,1,67.85,0.0,67.85
O00003552,P000323,U000882,1,159.7,0.0,159.7
O00003552,P000034,U000882,1,205.98,67.86,138.12
O00003553,P000473,U000015,2,5.47,0.0,10.94
O00003553,P000281,U000015,2,15.58,0.0,31.16
O00003554,P000174,U000178,2,126.11,0.0,252.22
O00003555,P000431,U000809,2,293.31,200.34,386.28
O00003555,P000287,U000809,2,139.7,0.0,279.4
O00003556,P000200,U000179,1,4.17,0.0,4.17
O00003557,P000485,U000289,1,55.77,0.0,55.77
O00003558,P000174,U000048,1,126.11,0.0,126.11
O00003558,P000097,U000048,1,1004.12,0.0,1004.12
O00003559,P000069,U000294,1,53.08,0.0,53.08
O00003560,P000138,U000285,1,180.65,0.0,180.65
O00003560,P000326,U000285,1,47.7,0.0,47.7
O00003560,P000241,U000285,1,49.83,0.0,49.83
O00003561,P000142,U000609,2,23.52,0.0,47.04
O00003561,P000396,U000609,1,102.46,0.0,102.46
O00003561,P000180,U000609,1,112.91,0.0,112.91
O00003561,P000259,U000609,2,148.9,80.97,216.83
O00003561,P000377,U000609,1,316.43,0.0,316.43
O00003562,P000364,U000760,1,26.48,0.0,26.48
O00003563,P000010,U000540,1,17.09,0.0,17.09
O00003564,P000135,U000662,1,533.47,0.0,533.47
O00003565,P000009,U000519,1,262.97,0.0,262.97
O00003565,P000044,U000519,1,8.96,0.0,8.96
O00003566,P000473,U000162,1,5.47,0.0,5.47
O00003566,P000485,U000162,1,55.77,0.0,55.77
O00003567,P000286,U000608,1,124.52,0.0,124.52
O00003568,P000183,U000029,1,87.97,0.0,87.97
O00003568,P000130,U000029,3,28.13,0.0,84.39
O00003569,P000445,U000642,1,8.7,0.0,8.7
O00003570,P000238,U000854,1,21.85,0.0,21.85
O00003570,P000375,U000854,2,652.23,406.75,897.71
O00003571,P000455,U000232,2,75.1,0.0,150.2
O00003571,P000023,U000232,1,11.42,0.0,11.42
O00003572,P000153,U000775,1,281.13,72.88,208.25
O00003573,P000062,U000384,1,13.04,0.0,13.04
O00003574,P000432,U000127,1,142.14,0.0,142.14
O00003575,P000428,U000305,1,43.41,0.0,43.41
O00003576,P000490,U000002,1,33.73,0.0,33.73
O00003577,P000092,U000908,1,936.3,0.0,936.3
O00003577,P000060,U000908,1,481.35,0.0,481.35
O00003578,P000226,U000487,1,130.64,0.0,130.64
O00003578,P000056,U000487,1,99.7,0.0,99.7
O00003578,P000192,U000487,1,145.62,0.0,145.62
O00003579,P000371,U000089,1,17.16,0.0,17.16
O00003579,P000107,U000089,2,10.73,0.0,21.46
O00003580,P000422,U000518,1,133.84,0.0,133.84
O00003580,P000137,U000518,1,28.78,1.85,26.93
O00003580,P000228,U000518,3,79.66,80.66,158.32
O00003580,P000164,U000518,1,96.06,0.0,96.06
O00003581,P000132,U000299,1,74.78,11.07,63.71
O00003581,P000253,U000299,1,72.11,5.13,66.98
O00003581,P000330,U000299,1,352.24,0.0,352.24
O00003581,P000218,U000299,1,4.67,0.0,4.67
O00003582,P000471,U000889,1,531.48,0.0,531.48
O00003582,P000483,U000889,3,688.21,690.14,1374.49
O00003583,P000121,U000916,1,280.01,0.0,280.01
O00003584,P000033,U000998,1,29.73,0.0,29.73
O00003585,P000417,U000249,2,377.21,191.71,562.71
O00003585,P000018,U000249,1,253.53,0.0,253.53
O00003586,P000229,U000301,1,33.06,0.0,33.06
O00003587,P000122,U000884,2,71.53,0.0,143.06
O00003587,P000015,U000884,1,79.96,0.0,79.96
O00003587,P000098,U000884,1,66.31,0.0,66.31
O00003587,P000108,U000884,2,356.17,0.0,712.34
O00003587,P000125,U000884,1,50.59,0.0,50.59
O00003588,P000392,U000959,1,19.27,0.0,19.27
O00003589,P000050,U000651,1,212.52,0.0,212.52
O00003589,P000110,U000651,1,710.2,65.02,645.18
O00003589,P000399,U000651,1,187.96,0.0,187.96
O00003590,P000427,U000090,1,586.21,0.0,586.21
O00003590,P000197,U000090,1,779.68,0.0,779.68
O00003590,P000271,U000090,1,50.96,0.0,50.96
O00003591,P000251,U000375,1,247.01,0.0,247.01
O00003591,P000244,U000375,1,317.55,0.0,317.55
O00003592,P000299,U000069,1,59.98,0.0,59.98
O00003592,P000002,U000069,2,209.86,0.0,419.72
O00003593,P000473,U000366,1,5.47,0.0,5.47
O00003594,P000397,U000696,1,51.19,0.0,51.19
O00003595,P000205,U000209,1,17.13,0.0,17.13
O00003596,P000209,U000109,1,151.73,0.0,151.73
O00003596,P000375,U000109,1,652.23,0.0,652.23
O00003597,P000326,U000414,1,47.7,0.0,47.7
O00003598,P000480,U000525,1,107.08,0.0,107.08
O00003598,P000340,U000525,1,216.54,0.0,216.54
O00003599,P000301,U000164,2,5.36,0.0,10.72
O00003599,P000430,U000164,3,61.55,0.0,184.65
O00003599,P000230,U000164,1,72.13,0.0,72.13
O00003600,P000247,U000994,1,266.12,0.0,266.12
O00003601,P000450,U000297,1,119.41,0.0,119.41
O00003601,P000114,U000297,1,127.88,0.0,127.88
O00003602,P000106,U000065,1,104.25,0.0,104.25
O00003602,P000336,U000065,1,46.27,0.0,46.27
O00003603,P000150,U000795,1,14.63,4.17,10.46
O00003604,P000140,U000304,3,179.49,0.0,538.47
O00003604,P000024,U000304,2,35.68,0.0,71.36
O00003605,P000493,U000103,1,25.24,3.79,21.45
O00003606,P000074,U000811,2,127.28,0.0,254.56
O00003606,P000196,U000811,1,56.45,0.0,56.45
O00003606,P000025,U000811,1,70.68,0.0,70.68
O00003607,P000257,U000755,2,105.58,0.0,211.16
O00003608,P000479,U000838,1,13.2,0.0,13.2
O00003608,P000482,U000838,1,195.5,0.0,195.5
O00003609,P000088,U000001,1,66.25,0.0,66.25
O00003609,P000358,U000001,1,34.39,0.0,34.39
O00003610,P000344,U000181,1,288.77,0.0,288.77
O00003611,P000337,U000885,1,99.85,0.0,99.85
O00003611,P000296,U000885,1,321.98,0.0,321.98
O00003612,P000142,U000866,1,23.52,6.79,16.73
O00003613,P000365,U000588,1,452.34,0.0,452.34
O00003614,P000008,U000464,1,83.29,0.0,83.29
O00003614,P000203,U000464,1,52.57,0.0,52.57
O00003615,P000151,U000579,1,60.86,0.0,60.86
O00003615,P000268,U000579,1,19.12,0.0,19.12
O00003616,P000241,U000550,1,49.83,0.0,49.83
O00003616,P000221,U000550,1,112.07,0.0,112.07
O00003617,P000367,U000568,1,28.27,0.0,28.27
O00003618,P000014,U000526,1,31.44,0.0,31.44
O00003619,P000462,U000917,1,64.71,0.0,64.71
O00003620,P000258,U000420,1,36.49,0.0,36.49
O00003621,P000025,U000203,1,70.68,0.0,70.68
O00003621,P000152,U000203,1,336.16,0.0,336.16
O00003621,P000419,U000203,1,91.08,0.0,91.08
O00003621,P000074,U000203,1,127.28,0.0,127.28
O00003622,P000483,U000337,1,688.21,0.0,688.21
O00003623,P000049,U000671,1,44.05,0.0,44.05
O00003623,P000150,U000671,1,14.63,0.0,14.63
O00003623,P000474,U000671,1,20.2,0.0,20.2
O00003624,P000365,U000931,1,452.34,0.0,452.34
O00003625,P000176,U000549,1,148.39,28.42,119.97
O00003625,P000050,U000549,2,212.52,0.0,425.04
O00003625,P000368,U000549,1,298.83,0.0,298.83
O00003626,P000172,U000752,2,41.96,0.0,83.92
O00003626,P000126,U000752,1,416.42,0.0,416.42
O00003627,P000238,U000003,3,21.85,0.0,65.55
O00003628,P000046,U000922,1,287.87,0.0,287.87
O00003628,P000025,U000922,1,70.68,0.0,70.68
O00003629,P000085,U000844,1,147.59,0.0,147.59
O00003630,P000138,U000403,1,180.65,0.0,180.65
O00003631,P000039,U000582,1,69.12,0.0,69.12
O00003632,P000393,U000317,1,9.48,0.0,9.48
O00003632,P000467,U000317,1,15.07,0.0,15.07
O00003632,P000032,U000317,2,583.96,0.0,1167.92
O00003632,P000388,U000317,1,68.35,17.96,50.39
O00003632,P000170,U000317,3,1114.18,531.56,2810.98
O00003633,P000033,U000707,1,29.73,0.0,29.73
O00003633,P000067,U000707,1,511.7,0.0,511.7
O00003634,P000147,U000124,1,72.99,0.0,72.99
O00003635,P000396,U000665,1,102.46,0.0,102.46
O00003635,P000172,U000665,1,41.96,7.79,34.17
O00003636,P000486,U000644,1,7.39,0.0,7.39
O00003636,P000376,U000644,1,6.56,0.0,6.56
O00003636,P000344,U000644,1,288.77,0.0,288.77
O00003637,P000358,U000960,1,34.39,0.0,34.39
O00003638,P000002,U000097,1,209.86,0.0,209.86
O00003639,P000370,U000912,1,77.61,0.0,77.61
O00003640,P000228,U000938,1,79.66,13.91,65.75
O00003640,P000167,U000938,2,40.11,0.0,80.22
O00003640,P000339,U000938,1,12.09,0.0,12.09
O00003640,P000160,U000938,2,49.09,0.0,98.18
O00003641,P000050,U000732,1,212.52,0.0,212.52
O00003641,P000300,U000732,1,68.82,0.0,68.82
O00003641,P000287,U000732,1,139.7,0.0,139.7
O00003641,P000385,U000732,1,167.07,18.7,148.37
O00003641,P000426,U000732,2,896.11,290.6,1501.62
O00003641,P000238,U000732,2,21.85,0.0,43.7
O00003642,P000309,U000819,2,272.17,91.06,453.28
O00003642,P000213,U000819,1,419.21,0.0,419.21
O00003643,P000044,U000855,1,8.96,0.0,8.96
O00003643,P000169,U000855,2,214.34,0.0,428.68
O00003644,P000438,U000918,3,75.36,0.0,226.08
O00003644,P000380,U000918,1,4.54,0.0,4.54
O00003645,P000397,U000405,1,51.19,0.0,51.19
O00003646,P000295,U000149,1,69.08,0.0,69.08
O00003647,P000396,U000051,1,102.46,0.0,102.46
O00003647,P000053,U000051,1,259.34,0.0,259.34
O00003647,P000314,U000051,1,76.51,0.0,76.51
O00003648,P000265,U000566,1,23.36,6.21,17.15
O00003648,P000075,U000566,1,68.96,0.0,68.96
O00003649,P000378,U000241,1,53.86,0.0,53.86
O00003650,P000010,U000919,2,17.09,0.0,34.18
O00003650,P000139,U000919,1,530.7,0.0,530.7
O00003651,P000084,U000124,1,280.17,0.0,280.17
O00003652,P000183,U000980,1,87.97,0.0,87.97
O00003652,P000279,U000980,2,152.18,0.0,304.36
O00003653,P000277,U000948,1,31.85,0.0,31.85
O00003654,P000065,U000244,1,40.63,0.0,40.63
O00003654,P000106,U000244,2,104.25,17.09,191.41
O00003654,P000369,U000244,1,107.86,16.06,91.8
O00003655,P000103,U000576,1,327.72,0.0,327.72
O00003656,P000483,U000411,1,688.21,0.0,688.21
O00003656,P000403,U000411,1,17.1,0.0,17.1
O00003656,P000218,U000411,2,4.67,0.0,9.34
O00003657,P000409,U000744,2,282.26,0.0,564.52
O00003657,P000407,U000744,1,21.33,0.0,21.33
O00003658,P000182,U000466,1,173.73,0.0,173.73
O00003658,P000316,U000466,1,186.66,0.0,186.66
O00003659,P000474,U000841,3,20.2,16.83,43.77
O00003659,P000380,U000841,1,4.54,0.0,4.54
O00003659,P000402,U000841,1,74.61,0.0,74.61
O00003659,P000183,U000841,1,87.97,0.0,87.97
O00003660,P000076,U000278,1,9.22,0.0,9.22
O00003660,P000450,U000278,1,119.41,0.0,119.41
O00003660,P000344,U000278,1,288.77,0.0,288.77
O00003660,P000110,U000278,1,710.2,0.0,710.2
O00003661,P000054,U000292,1,25.48,0.0,25.48
O00003661,P000120,U000292,2,492.74,0.0,985.48
O00003662,P000030,U000650,1,300.86,0.0,300.86
O00003662,P000392,U000650,1,19.27,0.0,19.27
O00003663,P000064,U000714,3,30.23,0.0,90.69
O00003663,P000350,U000714,1,54.15,0.0,54.15
O00003664,P000382,U000755,1,164.54,0.0,164.54
O00003665,P000233,U000287,1,118.93,16.84,102.09
O00003665,P000293,U000287,1,45.49,0.0,45.49
O00003665,P000270,U000287,1,157.85,0.0,157.85
O00003666,P000247,U000492,1,266.12,0.0,266.12
O00003667,P000044,U000379,1,8.96,1.98,6.98
O00003667,P000179,U000379,1,160.1,0.0,160.1
O00003668,P000037,U000862,1,36.76,0.0,36.76
O00003669,P000340,U000085,1,216.54,0.0,216.54
O00003669,P000342,U000085,1,74.6,0.0,74.6
O00003669,P000151,U000085,1,60.86,0.0,60.86
O00003670,P000065,U000959,1,40.63,0.0,40.63
O00003670,P000054,U000959,3,25.48,0.0,76.44
O00003671,P000183,U000557,1,87.97,0.0,87.97
O00003672,P000210,U000941,1,182.31,0.0,182.31
O00003673,P000116,U000886,1,29.95,0.0,29.95
O00003673,P000052,U000886,1,118.75,0.0,118.75
O00003673,P000391,U000886,1,39.99,0.0,39.99
O00003674,P000493,U000836,1,25.24,0.0,25.24
O00003674,P000015,U000836,1,79.96,0.0,79.96
O00003675,P000226,U000344,2,130.64,0.0,261.28
O00003676,P000426,U000603,1,896.11,0.0,896.11
O00003676,P000329,U000603,1,87.43,28.14,59.29
O00003677,P000191,U000556,1,19.69,0.0,19.69
O00003678,P000112,U000907,2,53.98,0.0,107.96
O00003678,P000357,U000907,1,12.49,0.0,12.49
O00003678,P000451,U000907,1,633.06,0.0,633.06
O00003679,P000086,U000664,1,17.74,0.0,17.74
O00003679,P000459,U000664,1,12.51,0.0,12.51
O00003680,P000001,U000759,1,201.32,0.0,201.32
O00003680,P000279,U000759,1,152.18,42.9,109.28
O00003680,P000042,U000759,1,250.51,0.0,250.51
O00003681,P000100,U000493,1,38.71,0.0,38.71
O00003682,P000070,U000649,1,65.44,0.0,65.44
O00003683,P000173,U000808,2,159.49,0.0,318.98
O00003684,P000103,U000351,1,327.72,0.0,327.72
O00003684,P000132,U000351,1,74.78,0.0,74.78
O00003684,P000341,U000351,1,365.41,0.0,365.41
O00003684,P000361,U000351,1,157.17,0.0,157.17
O00003685,P000405,U000244,1,17.02,5.77,11.25
O00003686,P000403,U000962,1,17.1,0.0,17.1
O00003686,P000283,U000962,1,237.61,0.0,237.61
O00003687,P000059,U000698,2,93.47,0.0,186.94
O00003687,P000066,U000698,1,52.13,0.0,52.13
O00003688,P000323,U000820,1,159.7,0.0,159.7
O00003689,P000477,U000806,1,80.14,0.0,80.14
O00003689,P000225,U000806,1,127.76,0.0,127.76
O00003689,P000358,U000806,2,34.39,0.0,68.78
O00003690,P000458,U000184,1,154.09,0.0,154.09
O00003690,P000208,U000184,1,88.99,0.0,88.99
O00003691,P000189,U000564,2,100.96,0.0,201.92
O00003691,P000225,U000564,1,127.76,0.0,127.76
O00003692,P000476,U000435,1,76.57,0.0,76.57
O00003692,P000219,U000435,1,221.04,0.0,221.04
O00003693,P000126,U000307,1,416.42,0.0,416.42
O00003694,P000303,U000181,1,8.2,0.0,8.2
O00003695,P000002,U000411,1,209.86,0.0,209.86
O00003695,P000228,U000411,2,79.66,0.0,159.32
O00003696,P000380,U000945,1,4.54,0.0,4.54
O00003697,P000372,U000235,1,3.23,0.0,3.23
O00003697,P000383,U000235,1,228.01,0.0,228.01
O00003698,P000376,U000653,1,6.56,0.0,6.56
O00003698,P000034,U000653,1,205.98,49.01,156.97
O00003698,P000221,U000653,1,112.07,0.0,112.07
O00003698,P000120,U000653,1,492.74,0.0,492.74
O00003699,P000347,U000596,1,49.15,0.0,49.15
O00003699,P000432,U000596,1,142.14,0.0,142.14
O00003700,P000077,U000347,1,162.43,0.0,162.43
O00003700,P000353,U000347,1,31.47,0.0,31.47
O00003700,P000393,U000347,1,9.48,0.0,9.48
O00003700,P000380,U000347,1,4.54,0.0,4.54
O00003701,P000227,U000588,1,21.51,0.0,21.51
O00003702,P000143,U000076,1,159.52,0.0,159.52
O00003703,P000324,U000841,1,24.3,0.0,24.3
O00003703,P000434,U000841,1,186.65,0.0,186.65
O00003704,P000330,U000451,2,352.24,0.0,704.48
O00003705,P000158,U000067,1,1212.83,0.0,1212.83
O00003706,P000476,U000772,1,76.57,0.0,76.57
O00003706,P000442,U000772,1,256.33,0.0,256.33
O00003706,P000375,U000772,1,652.23,0.0,652.23
O00003706,P000151,U000772,1,60.86,10.78,50.08
O00003707,P000277,U000706,1,31.85,0.0,31.85
O00003707,P000250,U000706,2,43.84,0.0,87.68
O00003708,P000366,U000407,1,127.31,0.0,127.31
O00003709,P000271,U000449,1,50.96,4.28,46.68
O00003710,P000165,U000970,1,37.29,0.0,37.29
O00003710,P000061,U000970,2,217.56,0.0,435.12
O00003710,P000383,U000970,1,228.01,0.0,228.01
O00003710,P000054,U000970,1,25.48,0.0,25.48
O00003711,P000451,U000064,3,633.06,416.14,1483.04
O00003711,P000375,U000064,1,652.23,0.0,652.23
O00003711,P000103,U000064,1,327.72,0.0,327.72
O00003711,P000430,U000064,1,61.55,0.0,61.55
O00003712,P000270,U000155,1,157.85,0.0,157.85
O00003712,P000185,U000155,1,98.09,0.0,98.09
O00003713,P000357,U000571,1,12.49,0.0,12.49
O00003713,P000396,U000571,1,102.46,0.0,102.46
O00003713,P000364,U000571,1,26.48,0.0,26.48
O00003714,P000373,U000216,1,133.85,0.0,133.85
O00003714,P000115,U000216,1,98.9,0.0,98.9
O00003715,P000428,U000307,1,43.41,0.0,43.41
O00003716,P000406,U000719,1,232.43,0.0,232.43
O00003716,P000263,U000719,1,10.91,0.0,10.91
O00003716,P000009,U000719,1,262.97,0.0,262.97
O00003716,P000278,U000719,2,207.18,0.0,414.36
O00003717,P000107,U000539,1,10.73,0.0,10.73
O00003717,P000043,U000539,1,717.46,0.0,717.46
O00003717,P000101,U000539,1,510.31,0.0,510.31
O00003717,P000450,U000539,1,119.41,0.0,119.41
O00003718,P000179,U000164,1,160.1,0.0,160.1
O00003719,P000484,U000518,1,103.35,0.0,103.35
O00003719,P000014,U000518,1,31.44,0.0,31.44
O00003719,P000103,U000518,1,327.72,0.0,327.72
O00003720,P000114,U000579,2,127.88,0.0,255.76
O00003720,P000101,U000579,1,510.31,0.0,510.31
O00003721,P000015,U000054,1,79.96,0.0,79.96
O00003721,P000066,U000054,1,52.13,0.0,52.13
O00003721,P000252,U000054,1,465.04,0.0,465.04
O00003722,P000399,U000886,1,187.96,0.0,187.96
O00003723,P000254,U000772,1,234.36,0.0,234.36
O00003723,P000308,U000772,1,77.45,0.0,77.45
O00003723,P000099,U000772,1,69.2,0.0,69.2
O00003723,P000233,U000772,1,118.93,0.0,118.93
O00003723,P000031,U000772,1,115.9,9.42,106.48
O00003724,P000294,U000060,2,92.03,0.0,184.06
O00003724,P000336,U000060,1,46.27,0.0,46.27
O00003725,P000290,U000517,1,1115.69,0.0,1115.69
O00003726,P000311,U000123,3,68.08,46.0,158.24
O00003726,P000483,U000123,1,688.21,0.0,688.21
O00003727,P000223,U000249,2,10.58,0.0,21.16
O00003727,P000065,U000249,1,40.63,0.0,40.63
O00003727,P000291,U000249,1,5.47,0.0,5.47
O00003727,P000055,U000249,1,63.36,6.63,56.73
O00003728,P000440,U000130,3,59.51,0.0,178.53
O00003729,P000133,U000566,1,239.7,0.0,239.7
O00003729,P000043,U000566,1,717.46,0.0,717.46
O00003730,P000066,U000486,2,52.13,0.0,104.26
O00003731,P000360,U000804,2,788.16,0.0,1576.32
O00003731,P000427,U000804,1,586.21,88.61,497.6
O00003731,P000437,U000804,2,92.43,13.96,170.9
O00003731,P000007,U000804,1,88.54,0.0,88.54
O00003731,P000237,U000804,2,95.55,0.0,191.1
O00003732,P000434,U000766,2,186.65,0.0,373.3
O00003732,P000371,U000766,2,17.16,0.0,34.32
O00003733,P000211,U000081,1,23.76,0.0,23.76
O00003734,P000272,U000259,2,440.78,0.0,881.56
O00003735,P000247,U000949,1,266.12,0.0,266.12
O00003736,P000313,U000767,1,3.32,0.0,3.32
O00003737,P000367,U000662,1,28.27,0.0,28.27
O00003737,P000224,U000662,1,27.39,0.0,27.39
O00003737,P000007,U000662,1,88.54,0.0,88.54
O00003738,P000136,U000898,1,123.18,0.0,123.18
O00003738,P000201,U000898,2,1.19,0.0,2.38
O00003739,P000338,U000567,2,29.54,0.0,59.08
O00003739,P000472,U000567,1,9.11,0.0,9.11
O00003740,P000432,U000818,1,142.14,0.0,142.14
O00003740,P000238,U000818,1,21.85,0.0,21.85
O00003741,P000059,U000487,1,93.47,0.0,93.47
O00003742,P000324,U000257,1,24.3,0.0,24.3
O00003743,P000218,U000833,1,4.67,0.0,4.67
O00003744,P000278,U000345,1,207.18,53.67,153.51
O00003744,P000403,U000345,2,17.1,0.0,34.2
O00003744,P000379,U000345,2,28.8,0.0,57.6
O00003744,P000196,U000345,1,56.45,0.0,56.45
O00003744,P000288,U000345,1,17.75,0.0,17.75
O00003744,P000359,U000345,2,243.73,0.0,487.46
O00003745,P000101,U000046,1,510.31,0.0,510.31
O00003746,P000317,U000691,3,37.23,0.0,111.69
O00003746,P000030,U000691,2,300.86,0.0,601.72
O00003747,P000288,U000146,1,17.75,4.08,13.67
O00003747,P000115,U000146,1,98.9,0.0,98.9
O00003748,P000175,U000025,1,33.91,0.0,33.91
O00003748,P000041,U000025,2,267.08,0.0,534.16
O00003749,P000055,U000644,1,63.36,6.89,56.47
O00003750,P000203,U000367,1,52.57,0.0,52.57
O00003750,P000467,U000367,1,15.07,0.0,15.07
O00003750,P000341,U000367,1,365.41,0.0,365.41
O00003751,P000371,U000893,1,17.16,0.0,17.16
O00003752,P000452,U000639,1,181.12,0.0,181.12
O00003752,P000404,U000639,1,275.59,0.0,275.59
O00003752,P000211,U000639,2,23.76,0.0,47.52
O00003753,P000100,U000957,1,38.71,0.0,38.71
O00003754,P000276,U000750,1,242.87,0.0,242.87
O00003754,P000450,U000750,1,119.41,0.0,119.41
O00003755,P000012,U000895,1,57.15,9.7,47.45
O00003756,P000395,U000567,1,141.18,0.0,141.18
O00003756,P000439,U000567,1,172.53,0.0,172.53
O00003757,P000294,U000225,1,92.03,0.0,92.03
O00003757,P000431,U000225,3,293.31,44.31,835.62
O00003758,P000486,U000935,3,7.39,0.0,22.17
O00003759,P000106,U000756,1,104.25,0.0,104.25
O00003759,P000293,U000756,1,45.49,15.23,30.26
O00003760,P000472,U000071,1,9.11,0.0,9.11
O00003761,P000348,U000458,1,578.33,0.0,578.33
O00003761,P000087,U000458,2,563.56,0.0,1127.12
O00003761,P000172,U000458,1,41.96,0.0,41.96
O00003762,P000367,U000376,1,28.27,1.87,26.4
O00003763,P000045,U000570,1,180.2,34.36,145.84
O00003763,P000164,U000570,1,96.06,0.0,96.06
O00003763,P000288,U000570,1,17.75,0.0,17.75
O00003763,P000235,U000570,2,13.81,0.0,27.62
O00003763,P000079,U000570,1,41.88,4.31,37.57
O00003764,P000157,U000064,1,75.04,0.0,75.04
O00003764,P000257,U000064,1,105.58,0.0,105.58
O00003765,P000140,U000806,1,179.49,0.0,179.49
O00003765,P000068,U000806,1,93.16,0.0,93.16
O00003765,P000364,U000806,1,26.48,1.42,25.06
O00003765,P000465,U000806,1,11.42,0.0,11.42
O00003766,P000010,U000930,1,17.09,0.0,17.09
O00003767,P000057,U000548,1,9.84,0.0,9.84
O00003767,P000451,U000548,1,633.06,0.0,633.06
O00003768,P000284,U000161,2,298.95,0.0,597.9
O00003769,P000152,U000790,1,336.16,0.0,336.16
O00003769,P000340,U000790,1,216.54,0.0,216.54
O00003770,P000239,U000206,1,56.56,0.0,56.56
O00003771,P000079,U000830,1,41.88,0.0,41.88
O00003771,P000436,U000830,1,14.33,0.0,14.33
O00003771,P000103,U000830,3,327.72,0.0,983.16
O00003771,P000447,U000830,1,121.29,0.0,121.29
O00003772,P000175,U000799,1,33.91,0.0,33.91
O00003772,P000393,U000799,1,9.48,2.73,6.75
O00003773,P000441,U000024,1,30.03,0.0,30.03
O00003773,P000106,U000024,1,104.25,0.0,104.25
O00003773,P000212,U000024,1,27.48,0.0,27.48
O00003773,P000205,U000024,1,17.13,0.0,17.13
O00003773,P000433,U000024,2,143.94,0.0,287.88
O00003773,P000003,U000024,1,35.9,0.0,35.9
O00003774,P000383,U000774,1,228.01,0.0,228.01
O00003774,P000099,U000774,1,69.2,0.0,69.2
O00003775,P000372,U000647,1,3.23,0.0,3.23
O00003775,P000045,U000647,3,180.2,0.0,540.6
O00003775,P000389,U000647,1,46.39,0.0,46.39
O00003775,P000034,U000647,2,205.98,86.12,325.84
O00003776,P000041,U000585,3,267.08,0.0,801.24
O00003776,P000494,U000585,1,205.74,0.0,205.74
O00003777,P000141,U000293,1,886.3,0.0,886.3
O00003778,P000112,U000211,1,53.98,0.0,53.98
O00003778,P000247,U000211,1,266.12,0.0,266.12
O00003779,P000356,U000383,1,19.45,0.0,19.45
O00003780,P000391,U000414,1,39.99,0.0,39.99
O00003781,P000376,U000273,1,6.56,1.54,5.02
O00003781,P000231,U000273,1,98.25,0.0,98.25
O00003781,P000081,U000273,2,109.45,0.0,218.9
O00003782,P000473,U000528,1,5.47,0.0,5.47
O00003782,P000408,U000528,2,45.98,0.0,91.96
O00003782,P000302,U000528,1,30.63,0.0,30.63
